1,0.00786978
0.1,0.00101466
0.01,0.000119675
0.001,1.2148e-005
0.0001,1.2166e-006
1e-005,1.2168e-007
1e-006,1.22017e-008
1e-007,9.4106e-010
1e-008,8.81185e-011
1e-009,1.73757e-008
1e-010,8.55422e-008
1e-011,1.66983e-006
1e-012,2.68962e-005
1e-013,0.000242555
1e-014,0.0053896
1e-015,0.0493111
1e-016,0.485296
1e-017,2.6247
1e-018,24.0187
1e-019,237.959
1e-020,2377.36
